origin,month,dep_delay,arr_delay,cancelled,cancellation_code,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
LAS,3,1.0,-33.0,0,N,0,0,0,0,0
PHX,10,-6.0,-21.0,0,N,0,0,0,0,0
MDW,2,-2.0,1.0,0,N,0,0,0,0,0
CLT,12,-5.0,-7.0,0,N,0,0,0,0,0
SNA,9,9.0,0.0,0,N,0,0,0,0,0
FSD,5,-14.0,4.0,0,N,0,0,0,0,0
SEA,5,3.0,-2.0,0,N,0,0,0,0,0
OGG,9,-12.0,5.0,0,N,0,0,0,0,0
JFK,7,54.0,49.0,0,N,31,0,0,0,18
ATL,12,-8.0,-12.0,0,N,0,0,0,0,0
RNO,3,-3.0,-11.0,0,N,0,0,0,0,0
BUF,8,7.0,31.0,0,N,7,0,24,0,0
PHX,12,-8.0,-13.0,0,N,0,0,0,0,0
EWR,3,-2.0,7.0,0,N,0,0,0,0,0
SEA,1,4.0,-9.0,0,N,0,0,0,0,0
LGA,6,4.0,54.0,0,N,0,0,54,0,0
EWR,4,-2.0,2.0,0,N,0,0,0,0,0
LAS,4,80.0,70.0,0,N,0,0,0,0,70
ORD,9,-1.0,-4.0,0,N,0,0,0,0,0
SDF,9,68.0,91.0,0,N,0,0,88,0,3
IAD,2,38.0,39.0,0,N,0,0,1,0,38
DEN,8,1.0,2.0,0,N,0,0,0,0,0
SLC,1,-4.0,-8.0,0,N,0,0,0,0,0
SMF,6,5.0,0.0,0,N,0,0,0,0,0
EWR,1,-3.0,3.0,0,N,0,0,0,0,0
DTW,10,-5.0,-11.0,0,N,0,0,0,0,0
MCI,5,-1.0,-16.0,0,N,0,0,0,0,0
ORF,6,-2.0,-2.0,0,N,0,0,0,0,0
MCO,12,135.0,132.0,0,N,29,0,0,0,103
DFW,2,188.0,162.0,0,N,162,0,0,0,0
MCO,3,-7.0,-18.0,0,N,0,0,0,0,0
RDM,8,-4.0,4.0,0,N,0,0,0,0,0
AVL,7,-1.0,-15.0,0,N,0,0,0,0,0
SJU,1,19.0,25.0,0,N,0,0,6,0,19
LGA,7,-11.0,86.0,0,N,0,0,86,0,0
TVC,8,34.0,32.0,0,N,0,32,0,0,0
DEN,5,13.0,7.0,0,N,0,0,0,0,0
PHL,5,9.0,23.0,0,N,9,0,14,0,0
EWR,2,-4.0,4.0,0,N,0,0,0,0,0
PVD,6,279.0,278.0,0,N,0,0,0,0,278
PHX,12,1.0,-20.0,0,N,0,0,0,0,0
DCA,8,95.0,85.0,0,N,85,0,0,0,0
BWI,10,-2.0,-10.0,0,N,0,0,0,0,0
PDX,4,-13.0,-28.0,0,N,0,0,0,0,0
MIA,9,-5.0,8.0,0,N,0,0,0,0,0
LAS,3,-6.0,-18.0,0,N,0,0,0,0,0
ABQ,4,-2.0,-2.0,0,N,0,0,0,0,0
SJU,8,-6.0,-12.0,0,N,0,0,0,0,0
ATL,11,-3.0,-12.0,0,N,0,0,0,0,0
DEN,7,13.0,37.0,0,N,9,0,24,0,4
MCO,5,18.0,8.0,0,N,0,0,0,0,0
PHX,10,-5.0,-5.0,0,N,0,0,0,0,0
LGA,11,-15.0,-37.0,0,N,0,0,0,0,0
GRR,10,-5.0,-25.0,0,N,0,0,0,0,0
MDW,5,-7.0,13.0,0,N,0,0,0,0,0
LGA,1,116.0,109.0,0,N,72,0,0,0,37
DEN,9,-8.0,-20.0,0,N,0,0,0,0,0
BNA,2,13.0,-4.0,0,N,0,0,0,0,0
DFW,2,18.0,20.0,0,N,0,0,2,0,18
SAT,4,2.0,-6.0,0,N,0,0,0,0,0
SEA,8,14.0,18.0,0,N,0,14,4,0,0
BOS,1,63.0,64.0,0,N,63,0,1,0,0
OAK,10,23.0,13.0,0,N,0,0,0,0,0
RSW,12,74.0,65.0,0,N,4,0,0,0,61
ATL,3,0.0,2.0,0,N,0,0,0,0,0
ORD,8,-10.0,-20.0,0,N,0,0,0,0,0
ORD,6,72.0,55.0,0,N,0,0,0,0,55
IAH,8,-3.0,-14.0,0,N,0,0,0,0,0
ATW,1,-4.0,-15.0,0,N,0,0,0,0,0
DFW,9,-4.0,2.0,0,N,0,0,0,0,0
MEM,1,-2.0,-12.0,0,N,0,0,0,0,0
CMH,4,-5.0,-14.0,0,N,0,0,0,0,0
LIH,4,133.0,143.0,0,N,133,0,10,0,0
BWI,6,-3.0,0.0,0,N,0,0,0,0,0
PHX,11,18.0,8.0,0,N,0,0,0,0,0
MSY,6,46.0,47.0,0,N,0,0,1,0,46
DEN,6,26.0,45.0,0,N,9,0,19,0,17
LAS,6,-8.0,-11.0,0,N,0,0,0,0,0
EWR,7,-2.0,-11.0,0,N,0,0,0,0,0
MSY,2,104.0,92.0,0,N,0,0,0,0,92
MCO,10,16.0,3.0,0,N,0,0,0,0,0
EGE,6,46.0,37.0,0,N,0,37,0,0,0
CLT,9,290.0,281.0,0,N,15,0,0,0,266
COS,9,-3.0,8.0,0,N,0,0,0,0,0
SMF,4,-7.0,-23.0,0,N,0,0,0,0,0
SFO,7,-4.0,-16.0,0,N,0,0,0,0,0
PIT,1,-6.0,5.0,0,N,0,0,0,0,0
DAL,5,-3.0,-12.0,0,N,0,0,0,0,0
SFB,1,-8.0,-10.0,0,N,0,0,0,0,0
DEN,11,-2.0,-22.0,0,N,0,0,0,0,0
ORD,1,-4.0,-3.0,0,N,0,0,0,0,0
PHX,4,0.0,-6.0,0,N,0,0,0,0,0
PHX,7,-2.0,-4.0,0,N,0,0,0,0,0
BOS,10,-2.0,-4.0,0,N,0,0,0,0,0
MIA,6,1.0,-8.0,0,N,0,0,0,0,0
ORD,6,47.0,50.0,0,N,41,0,3,0,6
SBA,11,-8.0,-45.0,0,N,0,0,0,0,0
TPA,11,-14.0,-34.0,0,N,0,0,0,0,0
BNA,2,-11.0,-22.0,0,N,0,0,0,0,0
ORD,9,14.0,7.0,0,N,0,0,0,0,0
TPA,1,-10.0,-9.0,0,N,0,0,0,0,0
EWR,7,-9.0,-37.0,0,N,0,0,0,0,0
EWR,12,-3.0,-6.0,0,N,0,0,0,0,0
ALB,6,-9.0,-23.0,0,N,0,0,0,0,0
AUS,12,4.0,-8.0,0,N,0,0,0,0,0
BOS,6,-5.0,-16.0,0,N,0,0,0,0,0
VCT,9,-10.0,-24.0,0,N,0,0,0,0,0
EWR,9,0.0,-16.0,0,N,0,0,0,0,0
SGF,1,79.0,85.0,0,N,2,0,6,0,77
BNA,10,-6.0,60.0,0,N,0,0,60,0,0
EWR,10,-5.0,5.0,0,N,0,0,0,0,0
EGE,3,-10.0,-27.0,0,N,0,0,0,0,0
GPT,10,-10.0,-20.0,0,N,0,0,0,0,0
DFW,10,8.0,-26.0,0,N,0,0,0,0,0
JFK,3,-6.0,-50.0,0,N,0,0,0,0,0
DCA,3,-3.0,-16.0,0,N,0,0,0,0,0
TLH,1,-10.0,-14.0,0,N,0,0,0,0,0
PIT,10,-8.0,-12.0,0,N,0,0,0,0,0
BOS,2,7.0,-15.0,0,N,0,0,0,0,0
IAH,7,,,1,C,0,0,0,0,0
ATL,2,-1.0,-6.0,0,N,0,0,0,0,0
HNL,7,-2.0,-5.0,0,N,0,0,0,0,0
PIE,11,-16.0,-19.0,0,N,0,0,0,0,0
BUR,9,-9.0,-21.0,0,N,0,0,0,0,0
RSW,3,-2.0,0.0,0,N,0,0,0,0,0
EWR,8,37.0,22.0,0,N,0,0,0,0,22
CLE,4,74.0,48.0,0,N,48,0,0,0,0
FLL,10,25.0,18.0,0,N,18,0,0,0,0
LAS,3,18.0,30.0,0,N,18,0,12,0,0
SEA,6,-3.0,-20.0,0,N,0,0,0,0,0
SBP,9,-8.0,-3.0,0,N,0,0,0,0,0
RSW,7,42.0,23.0,0,N,23,0,0,0,0
OGG,12,-2.0,-12.0,0,N,0,0,0,0,0
JFK,7,-3.0,-6.0,0,N,0,0,0,0,0
AUS,11,0.0,-11.0,0,N,0,0,0,0,0
FAR,5,-1.0,-5.0,0,N,0,0,0,0,0
MIA,4,58.0,42.0,0,N,0,0,0,0,42
OMA,11,-12.0,-19.0,0,N,0,0,0,0,0
PHX,2,12.0,36.0,0,N,0,0,24,0,12
STL,10,-8.0,-12.0,0,N,0,0,0,0,0
LAX,11,6.0,-12.0,0,N,0,0,0,0,0
LAS,4,-5.0,26.0,0,N,0,0,26,0,0
ATL,10,-8.0,-27.0,0,N,0,0,0,0,0
JFK,3,0.0,-35.0,0,N,0,0,0,0,0
DEN,8,87.0,72.0,0,N,0,72,0,0,0
ROC,3,-4.0,-15.0,0,N,0,0,0,0,0
MSP,7,15.0,-2.0,0,N,0,0,0,0,0
ORD,11,-10.0,-21.0,0,N,0,0,0,0,0
MSP,9,-8.0,-17.0,0,N,0,0,0,0,0
PDX,5,10.0,1.0,0,N,0,0,0,0,0
SBA,2,147.0,180.0,0,N,0,0,180,0,0
DFW,3,0.0,-1.0,0,N,0,0,0,0,0
CLE,7,11.0,-13.0,0,N,0,0,0,0,0
ATL,3,109.0,93.0,0,N,47,0,1,0,45
DFW,5,55.0,42.0,0,N,19,0,0,0,23
PNS,2,-7.0,-1.0,0,N,0,0,0,0,0
MDW,10,0.0,-16.0,0,N,0,0,0,0,0
OGG,12,0.0,-5.0,0,N,0,0,0,0,0
PIT,12,-10.0,-4.0,0,N,0,0,0,0,0
DEN,9,-1.0,9.0,0,N,0,0,0,0,0
PBI,3,222.0,208.0,0,N,54,0,0,0,154
HNL,3,-4.0,-27.0,0,N,0,0,0,0,0
DCA,1,48.0,63.0,0,N,0,48,15,0,0
CLE,6,-10.0,-6.0,0,N,0,0,0,0,0
DEN,5,-5.0,-13.0,0,N,0,0,0,0,0
EWR,3,-4.0,-15.0,0,N,0,0,0,0,0
CVG,2,21.0,-2.0,0,N,0,0,0,0,0
ATL,7,-1.0,-8.0,0,N,0,0,0,0,0
LAX,8,-4.0,-15.0,0,N,0,0,0,0,0
LGA,8,7.0,8.0,0,N,0,0,0,0,0
LAX,9,-8.0,-49.0,0,N,0,0,0,0,0
SLC,1,-3.0,-8.0,0,N,0,0,0,0,0
CLT,8,-3.0,-17.0,0,N,0,0,0,0,0
SBA,9,-5.0,-11.0,0,N,0,0,0,0,0
PHX,9,-2.0,-17.0,0,N,0,0,0,0,0
LGA,3,35.0,41.0,0,N,0,0,41,0,0
ATL,5,-3.0,-14.0,0,N,0,0,0,0,0
DFW,6,-6.0,9.0,0,N,0,0,0,0,0
DEN,5,29.0,15.0,0,N,15,0,0,0,0
ATL,4,-4.0,-9.0,0,N,0,0,0,0,0
LAX,9,0.0,-21.0,0,N,0,0,0,0,0
BWI,4,11.0,3.0,0,N,0,0,0,0,0
ABQ,7,-13.0,-6.0,0,N,0,0,0,0,0
SEA,10,-6.0,-12.0,0,N,0,0,0,0,0
SEA,12,-1.0,-5.0,0,N,0,0,0,0,0
SLC,5,-7.0,7.0,0,N,0,0,0,0,0
PIT,1,28.0,36.0,0,N,8,0,8,0,20
BOI,7,-5.0,-9.0,0,N,0,0,0,0,0
STL,2,-5.0,-7.0,0,N,0,0,0,0,0
HOU,4,20.0,-3.0,0,N,0,0,0,0,0
RSW,3,88.0,67.0,0,N,10,0,0,0,57
DFW,5,8.0,-10.0,0,N,0,0,0,0,0
LFT,3,-5.0,-3.0,0,N,0,0,0,0,0
AUS,5,7.0,9.0,0,N,0,0,0,0,0
GRR,12,1.0,12.0,0,N,0,0,0,0,0
DFW,10,-7.0,-13.0,0,N,0,0,0,0,0
IAH,9,-8.0,-7.0,0,N,0,0,0,0,0
ATL,9,-8.0,-15.0,0,N,0,0,0,0,0
FLL,11,12.0,12.0,0,N,0,0,0,0,0
DFW,9,0.0,-9.0,0,N,0,0,0,0,0
JNU,10,1.0,5.0,0,N,0,0,0,0,0
SAT,9,-4.0,0.0,0,N,0,0,0,0,0
CLT,3,163.0,197.0,0,N,0,0,34,0,163
FLL,2,0.0,-15.0,0,N,0,0,0,0,0
DFW,12,-4.0,-15.0,0,N,0,0,0,0,0
ATL,2,-1.0,-6.0,0,N,0,0,0,0,0
SJU,12,9.0,-6.0,0,N,0,0,0,0,0
OAK,11,1.0,-8.0,0,N,0,0,0,0,0
DEN,1,3.0,34.0,0,N,0,0,34,0,0
ATL,12,50.0,60.0,0,N,0,0,10,0,50
ORD,5,-1.0,-20.0,0,N,0,0,0,0,0
ATL,9,82.0,80.0,0,N,0,0,0,0,80
DTW,8,165.0,152.0,0,N,152,0,0,0,0
SFO,4,-4.0,-15.0,0,N,0,0,0,0,0
ATL,12,-3.0,-33.0,0,N,0,0,0,0,0
GRB,7,-5.0,-16.0,0,N,0,0,0,0,0
ATL,5,-3.0,-7.0,0,N,0,0,0,0,0
BOS,2,-9.0,-35.0,0,N,0,0,0,0,0
AUS,2,-10.0,-12.0,0,N,0,0,0,0,0
ONT,7,26.0,49.0,0,N,26,0,23,0,0
LAS,6,-7.0,-23.0,0,N,0,0,0,0,0
DEN,8,-9.0,-20.0,0,N,0,0,0,0,0
AZA,12,52.0,30.0,0,N,0,0,6,0,24
DEN,5,-9.0,-9.0,0,N,0,0,0,0,0
ISP,8,-3.0,-12.0,0,N,0,0,0,0,0
MCO,8,39.0,15.0,0,N,0,0,4,0,11
OKC,11,-9.0,-16.0,0,N,0,0,0,0,0
LAS,10,-1.0,-5.0,0,N,0,0,0,0,0
EWR,11,-10.0,13.0,0,N,0,0,0,0,0
DEN,12,-5.0,-7.0,0,N,0,0,0,0,0
EWR,6,-4.0,-18.0,0,N,0,0,0,0,0
CHS,4,1.0,18.0,0,N,0,0,18,0,0
ORF,9,37.0,17.0,0,N,0,0,0,0,17
BWI,12,22.0,11.0,0,N,0,0,0,0,0
RSW,3,-5.0,-24.0,0,N,0,0,0,0,0
CMH,4,-2.0,-26.0,0,N,0,0,0,0,0
BWI,11,-10.0,-33.0,0,N,0,0,0,0,0
SJU,5,-5.0,-25.0,0,N,0,0,0,0,0
MSP,6,-4.0,-21.0,0,N,0,0,0,0,0
MSY,8,-7.0,-16.0,0,N,0,0,0,0,0
DFW,3,-5.0,-21.0,0,N,0,0,0,0,0
ORD,8,-8.0,-1.0,0,N,0,0,0,0,0
SAN,6,2.0,-16.0,0,N,0,0,0,0,0
SPS,4,-10.0,-24.0,0,N,0,0,0,0,0
CLT,9,6.0,-17.0,0,N,0,0,0,0,0
SDF,7,-4.0,-3.0,0,N,0,0,0,0,0
SLC,4,-9.0,-14.0,0,N,0,0,0,0,0
DEN,7,85.0,68.0,0,N,0,68,0,0,0
SFO,10,-5.0,-12.0,0,N,0,0,0,0,0
IAH,8,38.0,34.0,0,N,0,0,34,0,0
CLT,6,-3.0,-18.0,0,N,0,0,0,0,0
COU,3,-3.0,4.0,0,N,0,0,0,0,0
BWI,9,-5.0,-8.0,0,N,0,0,0,0,0
DFW,12,-7.0,-19.0,0,N,0,0,0,0,0
DAL,5,-4.0,-11.0,0,N,0,0,0,0,0
RAP,7,-2.0,-14.0,0,N,0,0,0,0,0
DEN,6,14.0,-4.0,0,N,0,0,0,0,0
ORD,10,-6.0,19.0,0,N,0,0,19,0,0
ROC,8,-6.0,-23.0,0,N,0,0,0,0,0
CLT,1,-7.0,22.0,0,N,0,0,22,0,0
LAX,8,18.0,0.0,0,N,0,0,0,0,0
LGB,3,-3.0,-18.0,0,N,0,0,0,0,0
MCO,8,-8.0,-18.0,0,N,0,0,0,0,0
LAS,11,9.0,-4.0,0,N,0,0,0,0,0
IND,8,7.0,-4.0,0,N,0,0,0,0,0
DEN,6,41.0,56.0,0,N,41,0,15,0,0
AZO,3,-8.0,-23.0,0,N,0,0,0,0,0
SDF,3,6.0,-8.0,0,N,0,0,0,0,0
CLT,2,14.0,1.0,0,N,0,0,0,0,0
BFL,12,-3.0,-13.0,0,N,0,0,0,0,0
IND,3,151.0,128.0,0,N,128,0,0,0,0
MDT,5,-3.0,-12.0,0,N,0,0,0,0,0
SYR,1,-7.0,-10.0,0,N,0,0,0,0,0
PBI,4,-2.0,-4.0,0,N,0,0,0,0,0
LIH,12,4.0,-1.0,0,N,0,0,0,0,0
DCA,2,-2.0,-30.0,0,N,0,0,0,0,0
LGA,4,11.0,18.0,0,N,5,0,7,0,6
LAS,9,10.0,-8.0,0,N,0,0,0,0,0
ORD,8,8.0,29.0,0,N,8,0,21,0,0
HOU,3,-2.0,-12.0,0,N,0,0,0,0,0
CVG,12,-7.0,-21.0,0,N,0,0,0,0,0
SEA,10,-6.0,-28.0,0,N,0,0,0,0,0
DEN,6,40.0,28.0,0,N,0,0,0,0,28
FWA,4,-8.0,-29.0,0,N,0,0,0,0,0
CLT,3,41.0,85.0,0,N,0,0,85,0,0
HSV,9,-12.0,-25.0,0,N,0,0,0,0,0
ATL,8,4.0,-8.0,0,N,0,0,0,0,0
STL,6,1.0,-5.0,0,N,0,0,0,0,0
DFW,9,-4.0,-17.0,0,N,0,0,0,0,0
DFW,8,0.0,-25.0,0,N,0,0,0,0,0
TPA,4,-3.0,-2.0,0,N,0,0,0,0,0
MAF,6,-1.0,-5.0,0,N,0,0,0,0,0
BNA,8,143.0,155.0,0,N,143,0,12,0,0
DFW,7,280.0,255.0,0,N,0,0,0,0,255
EWR,7,-16.0,-16.0,0,N,0,0,0,0,0
PSP,5,-6.0,2.0,0,N,0,0,0,0,0
MIA,11,0.0,-20.0,0,N,0,0,0,0,0
DFW,6,14.0,-3.0,0,N,0,0,0,0,0
SYR,11,22.0,4.0,0,N,0,0,0,0,0
EYW,5,14.0,25.0,0,N,0,0,11,0,14
CLT,7,18.0,12.0,0,N,0,0,0,0,0
DEN,12,5.0,-9.0,0,N,0,0,0,0,0
BNA,3,10.0,-4.0,0,N,0,0,0,0,0
BOI,10,-8.0,-8.0,0,N,0,0,0,0,0
DCA,2,1.0,-4.0,0,N,0,0,0,0,0
PHX,12,-3.0,-3.0,0,N,0,0,0,0,0
CVG,4,-7.0,13.0,0,N,0,0,0,0,0
ABE,9,-4.0,-16.0,0,N,0,0,0,0,0
EWR,7,-5.0,-8.0,0,N,0,0,0,0,0
MCI,10,-2.0,-10.0,0,N,0,0,0,0,0
FAR,8,-4.0,-2.0,0,N,0,0,0,0,0
SMF,12,111.0,118.0,0,N,80,0,7,0,31
FAT,1,-7.0,-9.0,0,N,0,0,0,0,0
BOS,2,-4.0,-4.0,0,N,0,0,0,0,0
BTR,7,-9.0,7.0,0,N,0,0,0,0,0
IAH,9,1.0,-16.0,0,N,0,0,0,0,0
MAF,6,26.0,16.0,0,N,0,0,0,16,0
ORD,8,380.0,372.0,0,N,0,0,0,0,372
FLL,1,-3.0,-24.0,0,N,0,0,0,0,0
SAN,12,-1.0,-12.0,0,N,0,0,0,0,0
SRQ,11,2.0,26.0,0,N,0,0,24,0,2
ATL,3,-2.0,-10.0,0,N,0,0,0,0,0
DFW,7,1.0,-2.0,0,N,0,0,0,0,0
DFW,2,-6.0,-12.0,0,N,0,0,0,0,0
DCA,11,7.0,8.0,0,N,0,0,0,0,0
ATL,3,-3.0,-14.0,0,N,0,0,0,0,0
MDW,10,-8.0,-19.0,0,N,0,0,0,0,0
CLT,4,31.0,47.0,0,N,0,0,47,0,0
SRQ,12,31.0,25.0,0,N,0,0,25,0,0
SJU,12,-9.0,-6.0,0,N,0,0,0,0,0
LGA,3,83.0,79.0,0,N,79,0,0,0,0
DCA,3,-2.0,14.0,0,N,0,0,0,0,0
CLT,3,17.0,2.0,0,N,0,0,0,0,0
AUS,4,-3.0,-19.0,0,N,0,0,0,0,0
DFW,11,-5.0,-13.0,0,N,0,0,0,0,0
LAX,2,-10.0,-46.0,0,N,0,0,0,0,0
LGA,4,17.0,-4.0,0,N,0,0,0,0,0
PHX,4,1.0,2.0,0,N,0,0,0,0,0
ATL,9,-1.0,-15.0,0,N,0,0,0,0,0
SAV,2,-3.0,-15.0,0,N,0,0,0,0,0
OMA,8,6.0,0.0,0,N,0,0,0,0,0
MHT,12,-10.0,47.0,0,N,0,0,47,0,0
FSD,9,-7.0,-10.0,0,N,0,0,0,0,0
DAL,10,29.0,43.0,0,N,7,0,14,0,22
DFW,10,-2.0,-3.0,0,N,0,0,0,0,0
ORD,3,-4.0,-7.0,0,N,0,0,0,0,0
DRO,10,-9.0,-4.0,0,N,0,0,0,0,0
DAL,6,-2.0,-20.0,0,N,0,0,0,0,0
SAV,10,-1.0,-11.0,0,N,0,0,0,0,0
LAS,3,-3.0,,0,N,0,0,0,0,0
BWI,1,14.0,22.0,0,N,14,0,8,0,0
SUX,4,-1.0,-13.0,0,N,0,0,0,0,0
ATL,2,-4.0,7.0,0,N,0,0,0,0,0
EWR,4,33.0,148.0,0,N,0,6,115,0,27
ATL,4,48.0,56.0,0,N,2,0,8,0,46
CLT,12,-4.0,-19.0,0,N,0,0,0,0,0
ORD,2,-6.0,-3.0,0,N,0,0,0,0,0
IAH,11,54.0,43.0,0,N,0,0,0,0,43
EWR,7,19.0,16.0,0,N,0,0,0,0,16
BOS,11,-3.0,-11.0,0,N,0,0,0,0,0
LGA,10,-10.0,-27.0,0,N,0,0,0,0,0
SFO,2,21.0,-13.0,0,N,0,0,0,0,0
KOA,8,3.0,5.0,0,N,0,0,0,0,0
PHX,2,171.0,189.0,0,N,0,0,18,0,171
MSP,5,-5.0,-26.0,0,N,0,0,0,0,0
MDW,4,17.0,22.0,0,N,17,0,5,0,0
ATL,10,-8.0,-30.0,0,N,0,0,0,0,0
LAS,8,-1.0,2.0,0,N,0,0,0,0,0
DFW,4,14.0,0.0,0,N,0,0,0,0,0
LAS,10,67.0,47.0,0,N,4,0,0,0,43
MSY,7,-1.0,1.0,0,N,0,0,0,0,0
PIT,4,-3.0,-6.0,0,N,0,0,0,0,0
BNA,12,-1.0,-3.0,0,N,0,0,0,0,0
CLT,4,-4.0,-29.0,0,N,0,0,0,0,0
SEA,7,34.0,37.0,0,N,0,0,3,0,34
DTW,5,-6.0,-17.0,0,N,0,0,0,0,0
MEM,5,-4.0,-15.0,0,N,0,0,0,0,0
DFW,12,48.0,45.0,0,N,0,0,45,0,0
JFK,2,-7.0,-5.0,0,N,0,0,0,0,0
BUR,12,-8.0,-19.0,0,N,0,0,0,0,0
BWI,1,0.0,-2.0,0,N,0,0,0,0,0
DEN,3,-2.0,-30.0,0,N,0,0,0,0,0
PHX,11,0.0,-11.0,0,N,0,0,0,0,0
BNA,2,-7.0,0.0,0,N,0,0,0,0,0
STL,6,-10.0,-24.0,0,N,0,0,0,0,0
DEN,12,12.0,5.0,0,N,0,0,0,0,0
RIC,12,-3.0,-14.0,0,N,0,0,0,0,0
PNS,10,4.0,17.0,0,N,4,0,13,0,0
JFK,3,-10.0,-30.0,0,N,0,0,0,0,0
LAS,4,-5.0,3.0,0,N,0,0,0,0,0
MCI,8,-1.0,-7.0,0,N,0,0,0,0,0
PHX,2,-5.0,-20.0,0,N,0,0,0,0,0
IAH,2,-5.0,-12.0,0,N,0,0,0,0,0
OAK,12,0.0,-18.0,0,N,0,0,0,0,0
DTW,10,-4.0,-15.0,0,N,0,0,0,0,0
BUF,10,-5.0,-14.0,0,N,0,0,0,0,0
SBA,2,-12.0,-23.0,0,N,0,0,0,0,0
SLC,1,40.0,26.0,0,N,0,0,0,0,26
DEN,9,-9.0,-24.0,0,N,0,0,0,0,0
CVG,4,-10.0,-26.0,0,N,0,0,0,0,0
DCA,8,-7.0,-14.0,0,N,0,0,0,0,0
TTN,2,20.0,11.0,0,N,0,0,0,0,0
HOU,6,-5.0,-22.0,0,N,0,0,0,0,0
LAS,9,-1.0,-7.0,0,N,0,0,0,0,0
DEN,4,38.0,42.0,0,N,0,0,4,0,38
BDL,5,-1.0,-13.0,0,N,0,0,0,0,0
JFK,6,-5.0,-24.0,0,N,0,0,0,0,0
LGA,3,28.0,4.0,0,N,0,0,0,0,0
BOI,4,35.0,45.0,0,N,13,0,10,0,22
SAN,12,1.0,9.0,0,N,0,0,0,0,0
DFW,7,-4.0,-35.0,0,N,0,0,0,0,0
HPN,1,-9.0,-21.0,0,N,0,0,0,0,0
ORD,10,-2.0,-13.0,0,N,0,0,0,0,0
MIA,3,-6.0,-9.0,0,N,0,0,0,0,0
BHM,4,8.0,14.0,0,N,0,0,0,0,0
DEN,4,8.0,3.0,0,N,0,0,0,0,0
LAX,8,17.0,15.0,0,N,15,0,0,0,0
PHL,9,-3.0,23.0,0,N,0,0,23,0,0
MDW,6,13.0,-3.0,0,N,0,0,0,0,0
OKC,6,-8.0,-18.0,0,N,0,0,0,0,0
LAX,2,-3.0,30.0,0,N,0,0,30,0,0
PBI,1,59.0,63.0,0,N,0,0,4,0,59
ATL,8,-2.0,-24.0,0,N,0,0,0,0,0
LGA,2,-1.0,-24.0,0,N,0,0,0,0,0
EWR,8,-9.0,-20.0,0,N,0,0,0,0,0
SAT,10,-5.0,-14.0,0,N,0,0,0,0,0
STL,9,12.0,-1.0,0,N,0,0,0,0,0
PSP,7,-12.0,-29.0,0,N,0,0,0,0,0
DEN,7,37.0,27.0,0,N,27,0,0,0,0
RNO,2,-9.0,-12.0,0,N,0,0,0,0,0
MCI,8,-3.0,-9.0,0,N,0,0,0,0,0
DEN,3,7.0,-19.0,0,N,0,0,0,0,0
IAH,9,-1.0,-4.0,0,N,0,0,0,0,0
DEN,3,-8.0,-26.0,0,N,0,0,0,0,0
SAV,12,18.0,0.0,0,N,0,0,0,0,0
LAS,9,69.0,86.0,0,N,69,0,17,0,0
ORD,9,23.0,20.0,0,N,0,0,0,0,20
LGB,2,-7.0,-15.0,0,N,0,0,0,0,0
ATL,12,-1.0,-5.0,0,N,0,0,0,0,0
FLL,4,229.0,225.0,0,N,225,0,0,0,0
MEM,12,-6.0,-11.0,0,N,0,0,0,0,0
ROC,4,-3.0,-10.0,0,N,0,0,0,0,0
ORD,9,-10.0,-30.0,0,N,0,0,0,0,0
SAN,7,-3.0,-4.0,0,N,0,0,0,0,0
MDW,1,,,1,B,0,0,0,0,0
CHS,8,33.0,26.0,0,N,7,0,0,0,19
DEN,7,13.0,-3.0,0,N,0,0,0,0,0
ORD,10,-5.0,-14.0,0,N,0,0,0,0,0
XNA,4,-8.0,0.0,0,N,0,0,0,0,0
JFK,10,1.0,-26.0,0,N,0,0,0,0,0
SEA,7,-6.0,-14.0,0,N,0,0,0,0,0
RSW,11,-6.0,-7.0,0,N,0,0,0,0,0
ATL,6,-8.0,-14.0,0,N,0,0,0,0,0
DAL,8,-5.0,-19.0,0,N,0,0,0,0,0
MCO,3,24.0,11.0,0,N,0,0,0,0,0
ATL,7,0.0,-23.0,0,N,0,0,0,0,0
ATL,5,-5.0,-13.0,0,N,0,0,0,0,0
RDU,5,-5.0,-20.0,0,N,0,0,0,0,0
LGA,7,71.0,37.0,0,N,37,0,0,0,0
ATL,5,-3.0,-4.0,0,N,0,0,0,0,0
ORD,9,3.0,-14.0,0,N,0,0,0,0,0
LIH,3,16.0,11.0,0,N,0,0,0,0,0
AUS,9,36.0,35.0,0,N,35,0,0,0,0
CHA,1,-10.0,-27.0,0,N,0,0,0,0,0
GSO,6,-5.0,-10.0,0,N,0,0,0,0,0
SFO,7,-6.0,13.0,0,N,0,0,0,0,0
FSM,9,-1.0,4.0,0,N,0,0,0,0,0
SLC,4,-5.0,-22.0,0,N,0,0,0,0,0
PHX,7,-3.0,-6.0,0,N,0,0,0,0,0
EWR,11,8.0,-2.0,0,N,0,0,0,0,0
AUS,5,7.0,20.0,0,N,7,0,13,0,0
BOI,2,-5.0,6.0,0,N,0,0,0,0,0
PHX,8,5.0,-3.0,0,N,0,0,0,0,0
MKE,6,-12.0,-28.0,0,N,0,0,0,0,0
LAX,9,10.0,1.0,0,N,0,0,0,0,0
LAS,4,14.0,5.0,0,N,0,0,0,0,0
TPA,4,-1.0,3.0,0,N,0,0,0,0,0
FLL,11,-6.0,-22.0,0,N,0,0,0,0,0
