op_unique_carrier,origin,arr_delay,cancelled,month
OH,ORF,-26.0,0,9
F9,LAS,-17.0,0,1
AS,SEA,61.0,0,4
UA,IAD,9.0,0,11
DL,DTW,-8.0,0,5
MQ,DFW,2.0,0,2
AA,PHL,10.0,0,2
OH,PHL,-22.0,0,8
AA,MSY,89.0,0,8
DL,MSP,-14.0,0,10
WN,BNA,-21.0,0,3
HA,LIH,-12.0,0,8
WN,BWI,-29.0,0,5
UA,IAH,-8.0,0,11
AA,SMF,-13.0,0,11
OO,SEA,31.0,0,12
YX,BOS,-9.0,0,11
UA,SLC,65.0,0,7
UA,ORD,16.0,0,5
DL,ATL,-12.0,0,8
UA,IAD,-3.0,0,6
WN,ATL,-12.0,0,11
AA,DFW,-9.0,0,3
WN,DEN,-4.0,0,7
DL,LGA,195.0,0,10
B6,JFK,-23.0,0,2
WN,TUS,5.0,0,6
UA,LIH,1.0,0,9
MQ,DFW,9.0,0,9
DL,RDU,-3.0,0,3
WN,ATL,-3.0,0,2
MQ,ECP,-22.0,0,8
DL,LIT,-6.0,0,11
DL,ATL,-5.0,0,5
DL,RDU,-20.0,0,9
UA,IAH,50.0,0,4
AS,SEA,24.0,0,11
UA,EWR,-43.0,0,3
UA,EWR,-6.0,0,3
DL,LAX,50.0,0,9
WN,DEN,4.0,0,8
WN,BWI,12.0,0,6
OH,GSO,13.0,0,11
WN,MSP,-6.0,0,8
AA,DSM,-9.0,0,4
WN,PDX,-11.0,0,4
UA,ORD,9.0,0,12
AA,DCA,360.0,0,9
DL,ATL,252.0,0,7
WN,SFO,143.0,0,3
AA,LAS,-3.0,0,10
DL,DEN,-3.0,0,4
WN,PHX,-16.0,0,8
UA,FLL,20.0,0,10
DL,LAS,-22.0,0,1
AA,CLT,-1.0,0,1
AA,SAT,-7.0,0,4
DL,JAC,11.0,0,10
UA,EWR,163.0,0,12
WN,RDU,-18.0,0,5
WN,MKE,-8.0,0,5
WN,OAK,-3.0,0,7
WN,MCI,-21.0,0,2
YX,BNA,-10.0,0,3
OO,PHX,-23.0,0,9
OO,LAX,-5.0,0,4
AS,ANC,,1,1
B6,LAS,-32.0,0,10
B6,BDL,15.0,0,3
WN,OAK,0.0,0,1
DL,ATL,-13.0,0,3
WN,HOU,-5.0,0,1
AA,PBI,-11.0,0,3
UA,DEN,-6.0,0,12
AS,SEA,-18.0,0,12
AS,OGG,10.0,0,4
AA,MIA,11.0,0,2
UA,ORD,6.0,0,10
OH,PHL,-34.0,0,2
9E,ATL,-11.0,0,10
AS,SEA,12.0,0,12
AA,LGA,-17.0,0,6
AA,MIA,266.0,0,8
AA,MSP,-16.0,0,6
NK,ATL,173.0,0,2
AA,MIA,17.0,0,12
AA,MCI,-25.0,0,3
NK,MKE,-17.0,0,5
OO,ASE,112.0,0,5
YX,SDF,-13.0,0,4
YX,EWR,-25.0,0,5
DL,ATL,-8.0,0,4
F9,RDU,17.0,0,7
OO,LAX,,1,12
AA,GRR,-1.0,0,10
WN,SAT,8.0,0,6
UA,BNA,14.0,0,5
DL,JFK,-11.0,0,2
UA,LAX,-10.0,0,2
WN,ABQ,177.0,0,2
WN,PIT,-14.0,0,8
UA,CLE,-33.0,0,2
F9,BWI,60.0,0,6
YX,IAD,4.0,0,3
DL,DTW,-6.0,0,9
OO,DEN,-8.0,0,9
WN,ONT,-5.0,0,5
UA,EWR,22.0,0,4
AA,SYR,49.0,0,4
NK,DTW,23.0,0,3
MQ,DFW,0.0,0,7
AA,BOS,22.0,0,12
OO,ORD,,1,11
AA,PHX,130.0,0,3
F9,PHX,-23.0,0,10
WN,BWI,-14.0,0,6
OO,SLC,-15.0,0,4
MQ,DFW,-16.0,0,8
F9,BOS,-2.0,0,7
WN,MHT,-3.0,0,8
DL,PHL,-7.0,0,1
DL,EWR,-2.0,0,6
DL,SEA,-11.0,0,9
AS,GEG,-10.0,0,4
WN,SJC,21.0,0,9
WN,DTW,3.0,0,4
WN,BWI,98.0,0,6
DL,ORD,-22.0,0,1
DL,LAX,5.0,0,9
UA,EGE,8.0,0,12
UA,DEN,2.0,0,4
WN,PHX,8.0,0,12
F9,MDW,-11.0,0,10
AA,SDF,3.0,0,3
OH,CLT,19.0,0,12
AA,LGA,-20.0,0,1
DL,ORD,-20.0,0,3
OO,SFO,18.0,0,8
YX,RDU,54.0,0,4
UA,PHX,-16.0,0,5
UA,EWR,-24.0,0,2
NK,MCO,-7.0,0,6
DL,JFK,264.0,0,6
AA,PHX,-14.0,0,1
UA,DTW,-25.0,0,8
OO,IAH,8.0,0,2
DL,ATL,-3.0,0,5
OO,FAT,-10.0,0,10
OH,DFW,-23.0,0,11
WN,DAL,19.0,0,1
DL,BNA,4.0,0,5
WN,SLC,,1,3
OO,ONT,-21.0,0,12
UA,LAX,-13.0,0,4
OO,PHX,67.0,0,9
DL,ATL,-19.0,0,12
AA,BWI,3.0,0,5
AA,IAH,-32.0,0,4
MQ,MIA,2.0,0,4
DL,DTW,-12.0,0,7
G4,TYS,56.0,0,8
WN,BNA,-4.0,0,9
WN,DTW,10.0,0,10
AA,CLT,2.0,0,2
OH,TLH,-9.0,0,5
NK,MCO,-14.0,0,2
NK,LAS,71.0,0,2
OO,OKC,-15.0,0,4
WN,TPA,14.0,0,1
WN,STL,-13.0,0,3
OO,TUS,-7.0,0,3
B6,SJU,-13.0,0,8
AS,ANC,12.0,0,10
MQ,DFW,77.0,0,11
MQ,DFW,-16.0,0,8
WN,STL,-9.0,0,4
9E,SHV,8.0,0,4
YX,IAD,-26.0,0,3
AA,PHX,114.0,0,8
WN,PHX,-17.0,0,7
WN,MDW,-15.0,0,9
WN,DAL,-6.0,0,9
AA,PHX,-12.0,0,4
WN,SJC,-11.0,0,1
UA,SLC,26.0,0,2
UA,TPA,1.0,0,5
UA,DEN,-15.0,0,6
YX,SAV,-12.0,0,4
F9,TPA,-4.0,0,6
UA,DEN,-31.0,0,1
NK,MCO,25.0,0,5
YX,EWR,-10.0,0,4
AA,SLC,-18.0,0,1
UA,GSP,14.0,0,9
AA,MFE,-8.0,0,2
AA,MEM,412.0,0,5
OH,CLT,-18.0,0,11
9E,BUF,-9.0,0,9
MQ,CID,14.0,0,4
UA,LGA,52.0,0,9
NK,EWR,-35.0,0,4
WN,SFO,36.0,0,10
AA,DFW,-7.0,0,9
OO,XNA,-26.0,0,8
DL,ATL,-14.0,0,12
WN,DEN,36.0,0,3
DL,DAL,159.0,0,7
WN,DEN,-25.0,0,2
G4,FLL,14.0,0,11
OO,SBP,24.0,0,4
DL,ATL,-19.0,0,12
OH,MYR,-12.0,0,3
UA,CLE,-10.0,0,11
MQ,XNA,-26.0,0,2
UA,SFO,18.0,0,9
UA,EWR,2.0,0,8
MQ,RDU,-3.0,0,2
DL,DTW,-3.0,0,1
DL,DTW,-24.0,0,2
AA,STT,17.0,0,2
OO,FAT,,0,11
DL,LAX,-19.0,0,12
AS,KOA,,1,10
WN,DTW,-3.0,0,6
AA,JFK,73.0,0,7
OO,SLC,-11.0,0,9
UA,BNA,-29.0,0,5
9E,ITH,-22.0,0,7
DL,MCO,-15.0,0,11
AA,LAX,-5.0,0,6
G4,SFB,-11.0,0,12
AA,BOI,-12.0,0,7
WN,DEN,4.0,0,2
OH,CVG,-10.0,0,6
OO,BOI,-19.0,0,6
AA,SFO,-13.0,0,10
9E,ATL,27.0,0,7
OH,TYS,41.0,0,3
DL,ATL,-26.0,0,6
DL,GSP,-28.0,0,10
DL,ATL,-3.0,0,4
HA,HNL,-6.0,0,6
YX,CVG,-7.0,0,10
WN,SFO,-4.0,0,8
DL,ATL,26.0,0,9
UA,RSW,-26.0,0,3
B6,BOS,-34.0,0,4
AA,MIA,-10.0,0,10
WN,MSY,-11.0,0,11
UA,SFO,102.0,0,8
DL,ATL,,1,7
AA,CLT,-22.0,0,10
DL,MSP,-18.0,0,1
OH,CLT,24.0,0,7
AA,DFW,3.0,0,6
DL,ANC,27.0,0,3
NK,BWI,-23.0,0,6
WN,MDW,-21.0,0,2
WN,DEN,-3.0,0,8
DL,EWR,37.0,0,4
AA,CID,58.0,0,12
B6,SJU,-2.0,0,9
G4,MEM,21.0,0,7
AA,CLT,-16.0,0,4
B6,JFK,11.0,0,5
WN,DEN,31.0,0,2
OO,MDW,-21.0,0,11
G4,PGD,-20.0,0,1
UA,LAX,-4.0,0,11
DL,FLL,29.0,0,9
WN,HOU,371.0,0,5
WN,SFO,14.0,0,4
UA,DEN,-10.0,0,2
AA,BOS,-15.0,0,10
DL,SLC,126.0,0,8
UA,BOS,-14.0,0,6
UA,DEN,-8.0,0,11
YX,DCA,8.0,0,9
UA,EWR,-3.0,0,11
AA,DFW,-6.0,0,2
AS,GEG,-21.0,0,2
MQ,TVC,-47.0,0,3
WN,DEN,13.0,0,6
WN,SEA,-3.0,0,6
NK,SAN,-8.0,0,4
MQ,DFW,-18.0,0,11
WN,DEN,-11.0,0,2
WN,BNA,4.0,0,12
WN,DEN,-2.0,0,7
UA,DSM,13.0,0,4
AA,MCO,-8.0,0,6
YX,DCA,-3.0,0,2
WN,MSY,24.0,0,4
DL,ATL,-5.0,0,3
WN,DEN,38.0,0,5
WN,MSP,-15.0,0,9
YX,LGA,-23.0,0,3
WN,MSY,-6.0,0,10
UA,DEN,7.0,0,2
WN,MDW,-22.0,0,3
OH,CLT,20.0,0,4
UA,SAT,-16.0,0,4
OH,CLT,28.0,0,5
UA,JAX,12.0,0,5
MQ,AUS,53.0,0,3
HA,HNL,-7.0,0,5
OO,FAT,-16.0,0,7
WN,MSP,0.0,0,11
OO,OKC,-19.0,0,12
WN,DEN,-3.0,0,12
AA,CLT,-8.0,0,4
DL,IND,-14.0,0,12
DL,SLC,-14.0,0,7
9E,PIT,-20.0,0,4
UA,FLL,26.0,0,4
UA,IAH,-14.0,0,7
DL,FLL,-9.0,0,2
OO,SFO,16.0,0,2
OO,MAF,-1.0,0,3
WN,DAL,-11.0,0,5
AA,CLT,-8.0,0,3
NK,FLL,-16.0,0,7
AA,CLT,-4.0,0,8
NK,SJC,97.0,0,9
DL,BHM,-19.0,0,11
WN,STL,17.0,0,5
9E,ATL,-14.0,0,3
AA,MIA,-43.0,0,3
B6,MVY,-18.0,0,8
UA,RDU,-4.0,0,1
AS,LAS,10.0,0,12
WN,ABQ,-16.0,0,12
F9,BWI,-6.0,0,7
WN,SJC,2.0,0,8
WN,MAF,-19.0,0,3
HA,KOA,-4.0,0,7
YX,BOS,13.0,0,1
NK,IAH,-4.0,0,4
WN,LAS,-19.0,0,3
9E,LGA,-28.0,0,3
OO,ORD,-17.0,0,3
AA,PHX,17.0,0,8
AA,CLT,-6.0,0,6
DL,ATL,8.0,0,7
DL,ATL,11.0,0,2
UA,PIT,-14.0,0,3
AA,ELP,-13.0,0,12
OO,MYR,-19.0,0,5
OO,LAX,3.0,0,4
F9,LAS,-17.0,0,11
AA,CLT,1.0,0,1
YX,JFK,-28.0,0,12
OO,DEN,-13.0,0,11
WN,HOU,-5.0,0,8
WN,AUS,-9.0,0,4
UA,RNO,-20.0,0,10
YX,LGA,-39.0,0,7
WN,DEN,-3.0,0,10
B6,JFK,-14.0,0,4
NK,EWR,-18.0,0,6
AA,MCO,-5.0,0,12
OO,DFW,-38.0,0,5
AA,PHL,-13.0,0,2
DL,LGA,-33.0,0,9
9E,CWA,28.0,0,5
UA,DEN,29.0,0,12
NK,AUS,13.0,0,6
OO,LAX,1.0,0,5
AA,CLT,-15.0,0,2
DL,CLT,-16.0,0,10
AA,ORD,-6.0,0,5
NK,MYR,-18.0,0,5
AA,DFW,-23.0,0,12
DL,LAS,29.0,0,3
AA,SNA,-19.0,0,9
B6,BOS,-11.0,0,12
UA,PWM,-15.0,0,5
B6,ROC,-6.0,0,9
UA,LAX,49.0,0,10
UA,SFO,-22.0,0,6
YX,PWM,-24.0,0,9
DL,DTW,-1.0,0,10
G4,RAP,107.0,0,10
WN,BWI,2.0,0,6
MQ,GNV,1.0,0,8
UA,DEN,3.0,0,3
WN,HOU,7.0,0,12
WN,CMH,-22.0,0,2
YX,LGA,-29.0,0,5
WN,PIT,8.0,0,12
DL,DTW,-26.0,0,6
DL,LAX,-21.0,0,11
WN,CLE,-11.0,0,9
9E,ATL,-13.0,0,2
UA,ORD,-19.0,0,3
AA,SAT,-11.0,0,10
AS,PDX,-1.0,0,2
WN,OKC,-17.0,0,1
OO,DFW,-6.0,0,2
OO,SLC,-7.0,0,9
WN,LAS,64.0,0,6
AA,AUS,-8.0,0,8
WN,BNA,239.0,0,7
AA,SMF,14.0,0,2
HA,HNL,-9.0,0,10
AA,CVG,-11.0,0,9
9E,TRI,-2.0,0,4
MQ,CVG,-15.0,0,8
AA,PHL,-8.0,0,9
OH,ECP,10.0,0,7
UA,IAH,-11.0,0,11
OO,SEA,-12.0,0,6
WN,BNA,-6.0,0,1
DL,ATL,-5.0,0,5
DL,DTW,39.0,0,12
WN,TUL,-15.0,0,10
WN,BWI,73.0,0,3
UA,LAX,-11.0,0,7
NK,DFW,-22.0,0,6
AA,SAT,7.0,0,6
DL,ATL,3.0,0,8
HA,LIH,-7.0,0,7
YX,PWM,-11.0,0,10
DL,AUS,2.0,0,10
AA,AUS,2.0,0,5
AA,ATL,-12.0,0,10
OO,DTW,-9.0,0,9
OO,SFO,-3.0,0,1
F9,PHX,-17.0,0,5
UA,ORD,-17.0,0,11
AA,LGA,355.0,0,4
B6,SJU,-3.0,0,11
DL,ATL,-15.0,0,10
NK,CLT,-22.0,0,5
WN,MCO,5.0,0,7
DL,GRR,-23.0,0,3
DL,DFW,4.0,0,12
WN,MDW,-17.0,0,3
OO,MKE,65.0,0,1
UA,EWR,5.0,0,1
YX,HHH,8.0,0,10
UA,ORD,-15.0,0,5
OO,ORD,-9.0,0,5
AA,DCA,-9.0,0,10
UA,SFO,-11.0,0,9
DL,ATL,-8.0,0,11
UA,LAX,-20.0,0,7
MQ,DFW,-6.0,0,2
AA,PHX,-23.0,0,5
DL,JFK,-19.0,0,9
UA,LAX,-1.0,0,3
G4,PGD,263.0,0,12
OO,SJC,1.0,0,11
DL,EWR,13.0,0,9
AA,DFW,31.0,0,5
AA,AMA,-10.0,0,1
DL,ATL,-16.0,0,10
OO,OKC,-3.0,0,4
OH,DCA,1.0,0,10
AA,CLT,16.0,0,6
UA,IAH,4.0,0,12
B6,SJU,-13.0,0,1
WN,DEN,-6.0,0,7
AS,SEA,,1,3
DL,SLC,-5.0,0,8
B6,RDU,14.0,0,12
DL,DTW,-19.0,0,4
YX,JFK,-23.0,0,6
NK,BOS,-15.0,0,7
WN,DAL,-9.0,0,8
9E,ATL,-9.0,0,9
WN,PHX,9.0,0,1
AA,PHL,-5.0,0,6
OO,ATL,-18.0,0,1
DL,PDX,5.0,0,4
B6,SJU,14.0,0,8
B6,LAX,32.0,0,1
B6,FLL,3.0,0,2
AS,SEA,0.0,0,10
OO,PSP,-25.0,0,9
OH,SDF,14.0,0,7
UA,ORD,-3.0,0,1
UA,SFO,-1.0,0,8
9E,JFK,,1,8
WN,AUS,-19.0,0,10
F9,MCO,-31.0,0,11
DL,MSP,-10.0,0,9
WN,JAX,-9.0,0,7
OO,ASE,242.0,0,12
NK,MCO,38.0,0,8
AA,CLT,27.0,0,6
OH,DFW,0.0,0,7
AA,DFW,-44.0,0,9
WN,SLC,-7.0,0,7
WN,PHX,-13.0,0,3
UA,PDX,-26.0,0,7
G4,PGD,100.0,0,10
AA,MKE,12.0,0,10
YX,ORD,-17.0,0,10
AS,SEA,67.0,0,1
OO,PHX,-9.0,0,10
WN,SAT,28.0,0,4
OO,SLC,-29.0,0,12
OO,JAC,-24.0,0,8
YX,PWM,-5.0,0,3
WN,ATL,-6.0,0,11
WN,PHX,-15.0,0,12
UA,SMF,-9.0,0,8
OO,PSC,30.0,0,3
HA,HNL,15.0,0,2
OH,DAY,-7.0,0,1
AA,DEN,0.0,0,10
G4,CVG,2.0,0,10
WN,SLC,3.0,0,2
F9,PHX,0.0,0,3
WN,BWI,0.0,0,7
OO,BZN,845.0,0,10
OO,SLC,79.0,0,3
MQ,TLH,-8.0,0,8
WN,DEN,-9.0,0,5
9E,DTW,21.0,0,8
WN,OMA,48.0,0,2
WN,FLL,28.0,0,10
9E,BUF,83.0,0,2
UA,ATL,29.0,0,7
WN,FLL,-4.0,0,2
B6,BOS,-3.0,0,8
DL,ATL,-16.0,0,11
WN,CMH,8.0,0,8
OO,DSM,-10.0,0,12
OO,DEN,-4.0,0,11
WN,SAV,8.0,0,9
WN,CMH,-18.0,0,2
AS,STS,-2.0,0,5
WN,LAS,46.0,0,11
DL,LAX,-23.0,0,7
AA,DFW,-1.0,0,6
AA,DFW,63.0,0,4
WN,BWI,19.0,0,7
OH,MDT,-17.0,0,11
AA,CLT,34.0,0,11
AA,ANC,9.0,0,6
OO,RNO,21.0,0,10
WN,CLT,-18.0,0,10
AA,DFW,-18.0,0,7
UA,LAX,-4.0,0,8
WN,MDW,-26.0,0,10
G4,AVL,23.0,0,7
AA,PHL,-30.0,0,5
WN,STL,-16.0,0,11
WN,MCO,12.0,0,5
AA,DFW,,1,7
WN,SJC,-1.0,0,10
UA,SFO,2.0,0,3
AA,DFW,-19.0,0,12
WN,DEN,-8.0,0,7
OO,SAN,-12.0,0,7
WN,GSP,134.0,0,8
WN,STL,-10.0,0,1
OO,DRO,-5.0,0,10
DL,JFK,1051.0,0,12
WN,LAS,21.0,0,10
OO,STS,-14.0,0,8
MQ,SPS,-14.0,0,11
WN,BWI,-30.0,0,9
WN,MCI,2.0,0,10
UA,DEN,-11.0,0,10
WN,BNA,-8.0,0,3
NK,RIC,1.0,0,6
DL,ORD,-15.0,0,5
AA,MCI,-13.0,0,8
AA,BHM,12.0,0,2
UA,TPA,-16.0,0,7
UA,ORD,13.0,0,11
AA,MSP,-30.0,0,10
AA,STL,-13.0,0,4
AA,DFW,-10.0,0,7
DL,JAN,-23.0,0,2
AA,DFW,1.0,0,10
YX,ALB,-14.0,0,4
AS,SFO,27.0,0,1
F9,DFW,-11.0,0,3
AA,JFK,-25.0,0,6
OO,IAH,11.0,0,2
WN,MDW,-11.0,0,7
B6,LAS,12.0,0,6
AA,DCA,-4.0,0,2
DL,ATL,-13.0,0,6
WN,MSP,-25.0,0,12
UA,MCO,-16.0,0,5
DL,ATL,30.0,0,5
DL,ATL,3.0,0,12
B6,LGA,-35.0,0,11
WN,EUG,20.0,0,5
AA,RDU,-46.0,0,2
F9,JAX,-10.0,0,2
NK,MIA,-18.0,0,7
UA,ORD,-5.0,0,7
OO,DTW,46.0,0,4
OH,DCA,182.0,0,3
OH,CLT,-24.0,0,9
DL,PHL,-12.0,0,8
DL,CLT,31.0,0,12
AA,FLL,-7.0,0,4
AA,MIA,-16.0,0,9
UA,EWR,5.0,0,7
AA,DCA,-14.0,0,11
NK,BWI,-10.0,0,5
OH,BTV,20.0,0,6
MQ,LFT,58.0,0,6
WN,DEN,-16.0,0,7
UA,SLC,-11.0,0,10
AA,AUS,40.0,0,4
DL,LGA,223.0,0,1
AA,PHL,-16.0,0,4
DL,DTW,-14.0,0,12
OO,SAF,-16.0,0,10
OH,IND,-17.0,0,4
DL,ATL,26.0,0,3
OO,RDM,7.0,0,10
WN,TPA,31.0,0,11
OO,SEA,-8.0,0,4
WN,STL,-9.0,0,5
UA,ORD,,1,5
DL,DFW,5.0,0,2
NK,FLL,-17.0,0,1
OO,DVL,16.0,0,11
OO,FAT,22.0,0,12
AA,MIA,-31.0,0,9
AA,RIC,-5.0,0,7
UA,FSD,-14.0,0,1
YX,DLH,-26.0,0,7
NK,LAS,-14.0,0,5
UA,IAH,-35.0,0,9
UA,ORD,171.0,0,7
NK,MSY,5.0,0,2
OO,EUG,4.0,0,9
DL,ATL,-8.0,0,3
F9,SAN,-32.0,0,2
WN,MDW,-27.0,0,8
OH,DCA,-22.0,0,11
MQ,PVD,-6.0,0,1
UA,IAD,-2.0,0,5
9E,ATL,-22.0,0,2
AA,CLT,-14.0,0,6
B6,BOS,77.0,0,4
F9,DFW,-16.0,0,9
DL,JFK,-13.0,0,9
WN,SNA,,1,12
AA,SAT,116.0,0,3
AA,PHX,-25.0,0,7
WN,ISP,-9.0,0,4
B6,MCO,-10.0,0,10
YX,BOS,-26.0,0,4
WN,OAK,13.0,0,2
UA,RDU,103.0,0,8
OO,MRY,-14.0,0,12
DL,MCI,-17.0,0,3
DL,BHM,-10.0,0,2
NK,FLL,-2.0,0,7
NK,PNS,-24.0,0,5
WN,DAL,44.0,0,1
AS,SEA,21.0,0,8
UA,ORD,699.0,0,2
AS,HNL,26.0,0,11
DL,FLL,4.0,0,12
UA,DEN,-34.0,0,3
UA,SFO,-7.0,0,12
B6,JFK,-14.0,0,6
UA,ATL,-14.0,0,8
B6,FLL,15.0,0,12
9E,JFK,27.0,0,9
YX,IND,-8.0,0,6
AS,CDV,83.0,0,1
UA,IAH,-20.0,0,10
DL,EWR,-14.0,0,2
DL,ATL,24.0,0,11
WN,OAK,45.0,0,5
WN,MDW,-4.0,0,10
MQ,BOS,-5.0,0,12
MQ,SGF,8.0,0,3
AS,DAL,23.0,0,12
MQ,CMI,-16.0,0,10
DL,MSP,-27.0,0,12
B6,ACK,45.0,0,9
OO,DTW,-22.0,0,9
WN,FLL,-3.0,0,11
AA,LAX,-18.0,0,9
WN,PVD,-9.0,0,11
F9,MDW,-43.0,0,4
YX,LGA,-10.0,0,6
AA,PHX,-22.0,0,12
OO,LAS,-9.0,0,10
OO,SFO,-15.0,0,3
OO,ORD,-22.0,0,2
DL,SEA,5.0,0,7
9E,BTV,-10.0,0,7
B6,LGA,-1.0,0,5
WN,LAS,87.0,0,3
AS,SEA,-1.0,0,2
AA,CLT,63.0,0,4
WN,BWI,5.0,0,5
UA,BNA,10.0,0,11
UA,ORD,-3.0,0,8
YX,BHM,-25.0,0,2
DL,BUF,-8.0,0,11
UA,LAS,-27.0,0,7
UA,LAX,9.0,0,3
OO,SEA,12.0,0,3
NK,IAH,82.0,0,9
WN,PHX,-3.0,0,7
OO,BOI,-20.0,0,11
WN,DEN,12.0,0,9
WN,BUF,0.0,0,12
DL,MSP,-19.0,0,12
AA,DFW,16.0,0,5
NK,SEA,-16.0,0,11
WN,DEN,11.0,0,3
YX,IND,-6.0,0,4
WN,ATL,-24.0,0,3
OO,LBL,-8.0,0,9
WN,LGA,-19.0,0,12
MQ,BIL,69.0,0,10
WN,MCI,23.0,0,6
WN,SAN,35.0,0,5
DL,MSP,-11.0,0,9
AS,BOS,-27.0,0,5
WN,SMF,5.0,0,7
AA,PHL,25.0,0,7
9E,JAX,-1.0,0,7
OO,SEA,-15.0,0,3
B6,EWR,-25.0,0,1
WN,DAL,74.0,0,8
OO,IDA,82.0,0,8
OH,CLT,2.0,0,2
WN,BWI,-3.0,0,7
WN,PHX,-10.0,0,9
OO,PHX,4.0,0,9
AA,ORD,-13.0,0,9
AA,CLT,-11.0,0,3
UA,EWR,0.0,0,8
F9,MCO,-11.0,0,2
WN,DEN,-11.0,0,11
DL,PDX,-14.0,0,12
OO,ATL,-12.0,0,5
NK,FLL,17.0,0,12
DL,LAX,-10.0,0,5
WN,STL,-15.0,0,2
OO,SFO,-15.0,0,9
AA,PHL,141.0,0,8
G4,SFB,-1.0,0,3
DL,MSP,1.0,0,11
OO,ORD,-4.0,0,11
OO,CRW,-7.0,0,7
OH,SYR,-16.0,0,8
G4,AUS,-25.0,0,8
DL,MYR,-4.0,0,10
WN,HOU,-19.0,0,1
OO,GFK,68.0,0,3
YX,MKE,-9.0,0,7
OH,CLT,128.0,0,7
OH,BHM,17.0,0,5
AA,MIA,-4.0,0,2
OO,SYR,-19.0,0,9
NK,BDL,-17.0,0,6
DL,ONT,-19.0,0,7
AA,PHX,-17.0,0,6
9E,JFK,-16.0,0,11
WN,SJC,-16.0,0,3
WN,PBI,17.0,0,4
NK,ATL,158.0,0,7
UA,SFO,34.0,0,11
NK,LAS,-7.0,0,9
YX,GRR,-27.0,0,9
DL,DTW,-19.0,0,3
OH,ABE,-17.0,0,2
DL,SLC,-30.0,0,9
UA,PIT,-26.0,0,4
WN,PHX,-14.0,0,4
DL,MSP,-7.0,0,11
UA,EWR,-38.0,0,7
UA,DEN,-24.0,0,11
DL,DAL,0.0,0,12
WN,SAN,2.0,0,4
F9,MSP,2.0,0,8
DL,LGA,45.0,0,8
DL,BNA,,1,1
AA,TYS,-2.0,0,1
F9,DEN,3.0,0,10
WN,LAS,20.0,0,6
MQ,GRB,-21.0,0,4
AA,CHS,-33.0,0,6
OO,GTF,-22.0,0,5
F9,TTN,-13.0,0,1
DL,DTW,28.0,0,1
AA,SAN,-5.0,0,4
WN,BWI,-21.0,0,11
AS,HNL,-26.0,0,8
WN,LAX,-5.0,0,7
NK,LGA,-11.0,0,10
OO,PDX,-26.0,0,11
HA,OGG,13.0,0,1
OO,SEA,4.0,0,3
WN,LGA,-20.0,0,3
B6,FLL,-3.0,0,5
MQ,DFW,,1,5
OH,ROC,7.0,0,8
OH,DCA,-29.0,0,12
WN,MCI,-14.0,0,10
UA,ORD,-16.0,0,6
UA,SFO,-23.0,0,6
WN,MDW,7.0,0,2
AA,CLT,-11.0,0,5
YX,SDF,-17.0,0,2
F9,TTN,101.0,0,2
B6,MCO,39.0,0,7
WN,LAS,18.0,0,8
UA,IAH,-7.0,0,8
AA,DFW,20.0,0,2
B6,FLL,-21.0,0,9
UA,DEN,51.0,0,1
OH,IND,-20.0,0,11
WN,MDW,23.0,0,10
YX,JFK,-21.0,0,5
AS,SEA,9.0,0,5
AA,DFW,3.0,0,4
DL,PHX,11.0,0,4
AA,DFW,-21.0,0,10
UA,IAH,8.0,0,11
DL,SLC,-9.0,0,3
UA,DFW,-22.0,0,3
UA,IAH,37.0,0,8
WN,MCO,-12.0,0,8
UA,MCO,-1.0,0,5
DL,BNA,-22.0,0,2
9E,JFK,-27.0,0,10
B6,LGA,11.0,0,8
F9,PHX,-19.0,0,11
AS,BET,5.0,0,11
WN,COS,-15.0,0,11
UA,EWR,,1,8
WN,ATL,-1.0,0,2
AA,RNO,-17.0,0,5
OH,DTW,-41.0,0,1
UA,ORD,-1.0,0,4
B6,BOS,-22.0,0,10
9E,CSG,-18.0,0,5
DL,DTW,6.0,0,11
DL,ATL,8.0,0,3
OO,MSP,11.0,0,1
WN,MCI,56.0,0,12
OO,DEN,-5.0,0,9
9E,DTW,-20.0,0,3
MQ,GCK,194.0,0,5
MQ,MEM,-18.0,0,8
B6,BQN,-10.0,0,10
DL,EWR,-6.0,0,5
DL,DTW,209.0,0,12
B6,BOS,19.0,0,9
OO,PDX,28.0,0,1
OO,MSP,147.0,0,1
MQ,ORD,-16.0,0,3
WN,HNL,22.0,0,12
AA,SNA,-12.0,0,12
OO,SCE,-20.0,0,11
NK,PIT,41.0,0,9
WN,BNA,-1.0,0,11
AS,SEA,-10.0,0,4
WN,BNA,-10.0,0,4
AS,PDX,63.0,0,9
AA,MIA,-21.0,0,9
YX,CMH,-5.0,0,5
OO,ICT,-13.0,0,1
WN,BWI,-13.0,0,10
AS,RNO,-12.0,0,12
YX,LGA,-18.0,0,12
AA,STT,-24.0,0,11
NK,ORD,106.0,0,12
G4,SBN,-17.0,0,7
9E,JFK,-12.0,0,5
WN,BNA,-17.0,0,11
OO,RST,-37.0,0,1
WN,MSY,-9.0,0,5
WN,DEN,-9.0,0,9
9E,CLT,-17.0,0,12
WN,MCI,1.0,0,6
YX,EWR,-11.0,0,5
OO,PHX,39.0,0,3
DL,DEN,102.0,0,5
9E,ATL,-8.0,0,12
OO,FAT,-8.0,0,11
OO,DVL,-19.0,0,6
WN,DEN,-3.0,0,10
DL,SFO,-33.0,0,3
NK,LAX,-12.0,0,4
WN,BNA,-3.0,0,7
